"Player","Team","REC","YDS","TDS","ATT","YDS","TDS","FL","FPTS"
"","low","3.0","34.8","0.2","0.0","0.0","0.0","0.0","6.3"
"Mike Strachan","IND","2.8","35.0","0.2","0.0","0.0","0.0","0.0","5.9"
"","high","2.8","35.0","0.2","0.0","0.0","0.0","0.0","5.8"
"","low","2.8","35.0","0.2","0.0","0.0","0.0","0.0","5.8"
"Vyncint Smith","IND","2.8","35.0","0.2","0.0","0.0","0.0","0.0","5.9"
"","high","2.8","35.0","0.2","0.0","0.0","0.0","0.0","5.8"
"","low","2.8","35.0","0.2","0.0","0.0","0.0","0.0","5.8"
"Josh Ali","ATL","2.8","32.3","0.2","0.0","0.0","0.0","0.0","5.7"
"","high","2.8","32.3","0.2","0.0","0.0","0.0","0.0","5.7"
"","low","2.8","32.3","0.2","0.0","0.0","0.0","0.0","5.7"
"Jalen Camp","HOU","2.1","32.4","0.1","0.0","3.4","0.0","0.0","5.6"
"","high","3.3","38.6","0.2","0.0","6.7","0.0","0.0","6.1"
"","low","0.9","26.3","0.1","0.0","0.0","0.0","0.0","6.0"
"Daurice Fountain","CHI","2.5","29.3","0.2","0.0","0.0","0.0","0.0","5.2"
"","high","2.5","29.3","0.2","0.0","0.0","0.0","0.0","5.2"
"","low","2.5","29.3","0.2","0.0","0.0","0.0","0.0","5.2"
"Nsimba Webster","CHI","2.5","29.1","0.2","0.0","0.0","0.0","0.0","5.2"
"","high","2.5","29.1","0.2","0.0","0.0","0.0","0.0","5.1"
"","low","2.5","29.1","0.2","0.0","0.0","0.0","0.0","5.1"
"Greg Ward","PHI","2.5","30.2","0.2","0.0","0.2","0.0","0.0","5.2"
"","high","2.5","30.2","0.2","0.0","0.2","0.0","0.0","7.7"
"","low","2.5","30.2","0.2","0.0","0.2","0.0","0.0","7.7"
"James Proche II","BAL","1.8","35.3","0.1","0.0","0.8","0.0","0.0","5.1"
"","high","3.0","47.5","0.2","0.0","2.4","0.0","0.0","7.8"
"","low","0.7","23.5","0.0","0.0","0.0","0.0","0.0","4.3"
"Keith Kirkwood","NO","2.4","30.2","0.1","0.0","0.1","0.0","0.0","5.1"
"","high","3.2","40.1","0.2","0.0","0.2","0.0","0.0","6.3"
"","low","1.6","20.3","0.1","0.0","0.0","0.0","0.0","5.6"
"Miles Boykin","PIT","1.6","28.4","0.1","0.0","0.3","0.0","0.0","4.3"
"","high","3.2","40.1","0.2","0.0","0.6","0.0","0.0","6.0"
"","low","0.0","16.8","0.0","0.0","0.0","0.0","0.0","2.7"
"Alex Erickson","NYJ","1.9","23.7","0.1","0.0","0.2","0.0","0.0","4.0"
"","high","3.4","38.2","0.2","0.0","0.4","0.0","0.0","6.0"
"","low","0.5","9.2","0.1","0.0","0.0","0.0","0.0","2.7"
"Breshad Perriman","IND","1.1","16.3","0.1","0.0","0.7","0.0","0.0","2.8"
"","high","1.1","16.3","0.1","0.0","0.7","0.0","0.0","3.8"
"","low","1.1","16.3","0.1","0.0","0.7","0.0","0.0","3.8"
"Jason Brownlee","NYJ","0.8","9.7","0.1","0.0","0.4","0.0","0.0","1.9"
"","high","0.8","9.7","0.1","0.0","0.4","0.0","0.0","2.7"
"","low","0.8","9.7","0.1","0.0","0.4","0.0","0.0","2.7"
"Kirk Merritt","NO","0.1","5.9","0.0","0.0","0.3","0.0","0.0","0.9"
"","high","0.1","5.9","0.0","0.0","0.3","0.0","0.0","1.0"
"","low","0.1","5.9","0.0","0.0","0.3","0.0","0.0","1.0"
"Andrei Iosivas","CIN","0.0","105.5","0.0","0.4","2.7","0.0","0.1","0.0"
"","high","0.0","105.5","0.0","0.4","2.7","0.0","0.1","0.0"
"","low","0.0","105.5","0.0","0.4","2.7","0.0","0.1","0.0"
"Demetric Felton Jr.","CLE","0.0","81.8","0.0","0.3","2.1","0.0","0.1","0.0"
"","high","0.0","81.8","0.0","0.3","2.1","0.0","0.1","0.0"
"","low","0.0","81.8","0.0","0.3","2.1","0.0","0.1","0.0"
"Xavier Hutchinson","HOU","0.0","250.4","0.0","1.0","6.2","0.0","0.2","0.0"
"","high","0.0","250.4","0.0","1.0","6.2","0.0","0.2","0.0"
"","low","0.0","250.4","0.0","1.0","6.2","0.0","0.2","0.0"
"Tyler Scott","CHI","0.0","213.7","0.0","0.9","5.3","0.0","0.1","0.0"
"","high","0.0","213.7","0.0","0.9","5.3","0.0","0.1","0.0"
"","low","0.0","213.7","0.0","0.9","5.3","0.0","0.1","0.0"
"Bryce Ford-Wheaton","NYG","0.0","46.6","0.0","0.2","1.2","0.0","0.0","0.0"
"","high","0.0","46.6","0.0","0.2","1.2","0.0","0.0","0.0"
"","low","0.0","46.6","0.0","0.2","1.2","0.0","0.0","0.0"
"Kayshon Boutte","NE","0.0","388.5","0.3","1.6","9.8","0.1","0.3","0.0"
"","high","0.0","388.5","0.3","1.6","9.8","0.1","0.3","0.0"
"","low","0.0","388.5","0.3","1.6","9.8","0.1","0.3","0.0"
"A.T. Perry","NO","0.0","226.0","0.0","0.9","5.6","0.0","0.2","0.0"
"","high","0.0","226.0","0.0","0.9","5.6","0.0","0.2","0.0"
"","low","0.0","226.0","0.0","0.9","5.6","0.0","0.2","0.0"
""
""
